artist,album,track_name,danceability,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,Clusters
"Peter, Paul and Mary",In the Wind,"Don't Think Twice, It's All Right",0.437,0.104,-22.533,0.0307,0.00124,0.11,0.544,101.718,4
